Image ID,Image name,Annotation status,Points,Coral,Other invertebrate,Sand,All other,Other,CCA (crustose coralline algae),Macroalgae,Turf algae
5237143,HBAY_03312025_0010_ (8).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237149,HBAY_03312025_0010_ (9).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5236879,HBAY_03312025_0012_ (10).JPG,Confirmed,10,30.000,10.000,0.000,0.000,0.000,20.000,0.000,40.000
5236880,HBAY_03312025_0012_ (11).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5236881,HBAY_03312025_0012_ (12).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5236882,HBAY_03312025_0012_ (13).JPG,Confirmed,10,10.000,0.000,10.000,0.000,0.000,0.000,0.000,80.000
5236883,HBAY_03312025_0012_ (14).JPG,Confirmed,10,0.000,0.000,10.000,0.000,0.000,10.000,0.000,80.000
5236884,HBAY_03312025_0012_ (15).JPG,Confirmed,10,0.000,0.000,20.000,0.000,0.000,0.000,0.000,80.000
5236885,HBAY_03312025_0012_ (16).JPG,Confirmed,10,0.000,0.000,20.000,0.000,10.000,10.000,0.000,60.000
5236886,HBAY_03312025_0012_ (17).JPG,Confirmed,10,0.000,0.000,30.000,0.000,0.000,10.000,0.000,60.000
5236887,HBAY_03312025_0012_ (18).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,20.000,0.000,70.000
5236888,HBAY_03312025_0012_ (19).JPG,Confirmed,10,30.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000
5236870,HBAY_03312025_0012_ (1).JPG,Confirmed,10,20.000,10.000,0.000,0.000,0.000,0.000,0.000,70.000
5236889,HBAY_03312025_0012_ (20).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,20.000,0.000,80.000
5236890,HBAY_03312025_0012_ (21).JPG,Confirmed,10,0.000,0.000,20.000,0.000,0.000,0.000,0.000,80.000
5236891,HBAY_03312025_0012_ (22).JPG,Confirmed,10,0.000,0.000,20.000,0.000,0.000,0.000,0.000,80.000
5236892,HBAY_03312025_0012_ (23).JPG,Confirmed,10,0.000,0.000,30.000,0.000,0.000,0.000,0.000,70.000
5236893,HBAY_03312025_0012_ (24).JPG,Confirmed,10,40.000,0.000,0.000,0.000,0.000,0.000,10.000,50.000
5236894,HBAY_03312025_0012_ (25).JPG,Confirmed,10,20.000,0.000,0.000,0.000,0.000,10.000,0.000,70.000
5236895,HBAY_03312025_0012_ (26).JPG,Confirmed,10,30.000,0.000,0.000,0.000,10.000,0.000,0.000,60.000
5236871,HBAY_03312025_0012_ (2).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5236872,HBAY_03312025_0012_ (3).JPG,Confirmed,10,70.000,0.000,0.000,0.000,0.000,10.000,0.000,20.000
5236873,HBAY_03312025_0012_ (4).JPG,Confirmed,10,30.000,0.000,0.000,0.000,0.000,20.000,0.000,50.000
5236874,HBAY_03312025_0012_ (5).JPG,Confirmed,10,40.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000
5236875,HBAY_03312025_0012_ (6).JPG,Confirmed,10,30.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000
5236876,HBAY_03312025_0012_ (7).JPG,Confirmed,10,30.000,10.000,0.000,0.000,0.000,10.000,0.000,50.000
5236877,HBAY_03312025_0012_ (8).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,30.000,0.000,70.000
5236878,HBAY_03312025_0012_ (9).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,50.000,0.000,50.000
5236983,HBAY_03312025_0014_ (10).JPG,Confirmed,10,0.000,0.000,40.000,0.000,0.000,0.000,0.000,60.000
5236984,HBAY_03312025_0014_ (11).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236985,HBAY_03312025_0014_ (12).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236986,HBAY_03312025_0014_ (13).JPG,Confirmed,10,0.000,0.000,80.000,0.000,0.000,0.000,0.000,20.000
5236987,HBAY_03312025_0014_ (14).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236988,HBAY_03312025_0014_ (15).JPG,Confirmed,10,0.000,0.000,30.000,0.000,0.000,0.000,0.000,70.000
5236989,HBAY_03312025_0014_ (16).JPG,Confirmed,10,0.000,0.000,80.000,0.000,0.000,0.000,0.000,20.000
5236990,HBAY_03312025_0014_ (17).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5236991,HBAY_03312025_0014_ (18).JPG,Confirmed,10,30.000,0.000,30.000,0.000,0.000,0.000,0.000,40.000
5236992,HBAY_03312025_0014_ (19).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236974,HBAY_03312025_0014_ (1).JPG,Confirmed,10,0.000,0.000,70.000,0.000,0.000,0.000,0.000,30.000
5236993,HBAY_03312025_0014_ (20).JPG,Confirmed,10,10.000,0.000,80.000,0.000,0.000,0.000,0.000,10.000
5236994,HBAY_03312025_0014_ (21).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236995,HBAY_03312025_0014_ (22).JPG,Confirmed,10,20.000,0.000,60.000,0.000,0.000,0.000,0.000,20.000
5236996,HBAY_03312025_0014_ (23).JPG,Confirmed,10,0.000,0.000,90.000,0.000,0.000,0.000,0.000,10.000
5236997,HBAY_03312025_0014_ (24).JPG,Confirmed,10,0.000,0.000,70.000,0.000,0.000,0.000,0.000,30.000
5236998,HBAY_03312025_0014_ (25).JPG,Confirmed,10,0.000,0.000,90.000,0.000,0.000,0.000,0.000,10.000
5236999,HBAY_03312025_0014_ (26).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236975,HBAY_03312025_0014_ (2).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236976,HBAY_03312025_0014_ (3).JPG,Confirmed,10,0.000,0.000,90.000,0.000,0.000,0.000,0.000,10.000
5236977,HBAY_03312025_0014_ (4).JPG,Confirmed,10,0.000,0.000,70.000,0.000,0.000,0.000,0.000,30.000
5236978,HBAY_03312025_0014_ (5).JPG,Confirmed,10,0.000,0.000,90.000,0.000,0.000,0.000,0.000,10.000
5236979,HBAY_03312025_0014_ (6).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236980,HBAY_03312025_0014_ (7).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236981,HBAY_03312025_0014_ (8).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5236982,HBAY_03312025_0014_ (9).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5237087,HBAY_03312025_0018_ (10).JPG,Confirmed,10,10.000,10.000,0.000,0.000,0.000,0.000,0.000,80.000
5237088,HBAY_03312025_0018_ (11).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,30.000,0.000,70.000
5237089,HBAY_03312025_0018_ (12).JPG,Confirmed,10,0.000,10.000,0.000,0.000,0.000,0.000,0.000,90.000
5237090,HBAY_03312025_0018_ (13).JPG,Confirmed,10,20.000,0.000,0.000,0.000,0.000,10.000,0.000,70.000
5237091,HBAY_03312025_0018_ (14).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237092,HBAY_03312025_0018_ (15).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237093,HBAY_03312025_0018_ (16).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5237094,HBAY_03312025_0018_ (17).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237095,HBAY_03312025_0018_ (18).JPG,Confirmed,10,10.000,10.000,0.000,0.000,0.000,0.000,0.000,80.000
5237096,HBAY_03312025_0018_ (19).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5237078,HBAY_03312025_0018_ (1).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5237097,HBAY_03312025_0018_ (20).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237098,HBAY_03312025_0018_ (21).JPG,Confirmed,10,0.000,0.000,10.000,0.000,0.000,10.000,0.000,80.000
5237099,HBAY_03312025_0018_ (22).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,10.000,0.000,90.000
5237100,HBAY_03312025_0018_ (23).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237101,HBAY_03312025_0018_ (24).JPG,Confirmed,10,0.000,10.000,0.000,0.000,0.000,0.000,0.000,90.000
5237102,HBAY_03312025_0018_ (25).JPG,Confirmed,10,30.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000
5237103,HBAY_03312025_0018_ (26).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237079,HBAY_03312025_0018_ (2).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237080,HBAY_03312025_0018_ (3).JPG,Confirmed,10,20.000,10.000,0.000,0.000,0.000,0.000,0.000,70.000
5237081,HBAY_03312025_0018_ (4).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237082,HBAY_03312025_0018_ (5).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5237083,HBAY_03312025_0018_ (6).JPG,Confirmed,10,40.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000
5237084,HBAY_03312025_0018_ (7).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,10.000,0.000,80.000
5237085,HBAY_03312025_0018_ (8).JPG,Confirmed,10,0.000,10.000,0.000,0.000,0.000,10.000,0.000,80.000
5237086,HBAY_03312025_0018_ (9).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,20.000,0.000,70.000
5237035,HBAY_03312025_0019_ (10).JPG,Confirmed,10,60.000,0.000,0.000,0.000,0.000,30.000,0.000,10.000
5237036,HBAY_03312025_0019_ (11).JPG,Confirmed,10,90.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000
5237037,HBAY_03312025_0019_ (12).JPG,Confirmed,10,50.000,0.000,0.000,0.000,0.000,10.000,0.000,40.000
5237038,HBAY_03312025_0019_ (13).JPG,Confirmed,10,70.000,0.000,0.000,0.000,0.000,10.000,0.000,20.000
5237039,HBAY_03312025_0019_ (14).JPG,Confirmed,10,60.000,0.000,0.000,0.000,0.000,10.000,0.000,30.000
5237040,HBAY_03312025_0019_ (15).JPG,Confirmed,10,50.000,0.000,0.000,0.000,10.000,20.000,0.000,20.000
5237041,HBAY_03312025_0019_ (16).JPG,Confirmed,10,80.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000
5237042,HBAY_03312025_0019_ (17).JPG,Confirmed,10,80.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000
5237043,HBAY_03312025_0019_ (18).JPG,Confirmed,10,40.000,0.000,0.000,0.000,0.000,20.000,0.000,40.000
5237044,HBAY_03312025_0019_ (19).JPG,Confirmed,10,40.000,0.000,0.000,0.000,0.000,30.000,0.000,30.000
5237026,HBAY_03312025_0019_ (1).JPG,Confirmed,10,40.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000
5237045,HBAY_03312025_0019_ (20).JPG,Confirmed,10,60.000,0.000,0.000,0.000,0.000,10.000,0.000,30.000
5237046,HBAY_03312025_0019_ (21).JPG,Confirmed,10,90.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000
5237047,HBAY_03312025_0019_ (22).JPG,Confirmed,10,50.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000
5237048,HBAY_03312025_0019_ (23).JPG,Confirmed,10,30.000,0.000,0.000,0.000,0.000,30.000,0.000,40.000
5237049,HBAY_03312025_0019_ (24).JPG,Confirmed,10,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5237050,HBAY_03312025_0019_ (25).JPG,Confirmed,10,50.000,0.000,0.000,0.000,0.000,30.000,0.000,20.000
5237051,HBAY_03312025_0019_ (26).JPG,Confirmed,10,50.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000
5237027,HBAY_03312025_0019_ (2).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,50.000,0.000,40.000
5237028,HBAY_03312025_0019_ (3).JPG,Confirmed,10,60.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000
5237029,HBAY_03312025_0019_ (4).JPG,Confirmed,10,50.000,0.000,0.000,0.000,0.000,20.000,0.000,30.000
5237030,HBAY_03312025_0019_ (5).JPG,Confirmed,10,20.000,0.000,0.000,0.000,0.000,40.000,0.000,40.000
5237031,HBAY_03312025_0019_ (6).JPG,Confirmed,10,20.000,0.000,0.000,0.000,0.000,30.000,0.000,50.000
5237032,HBAY_03312025_0019_ (7).JPG,Confirmed,10,60.000,0.000,0.000,0.000,0.000,10.000,0.000,30.000
5237033,HBAY_03312025_0019_ (8).JPG,Confirmed,10,50.000,0.000,0.000,0.000,0.000,10.000,0.000,40.000
5237034,HBAY_03312025_0019_ (9).JPG,Confirmed,10,70.000,0.000,0.000,0.000,0.000,10.000,0.000,20.000
5236905,HBAY_03312025_0023_ (10).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,10.000,0.000,90.000
5236906,HBAY_03312025_0023_ (11).JPG,Confirmed,10,0.000,20.000,0.000,0.000,0.000,10.000,0.000,70.000
5236907,HBAY_03312025_0023_ (12).JPG,Confirmed,10,10.000,10.000,0.000,0.000,0.000,0.000,0.000,80.000
5236908,HBAY_03312025_0023_ (13).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,10.000,0.000,80.000
5236909,HBAY_03312025_0023_ (14).JPG,Confirmed,10,10.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000
5236910,HBAY_03312025_0023_ (15).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,30.000,0.000,70.000
5236911,HBAY_03312025_0023_ (16).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,10.000,0.000,90.000
5236912,HBAY_03312025_0023_ (17).JPG,Confirmed,10,0.000,0.000,10.000,0.000,0.000,0.000,0.000,90.000
